MARKET,CATEGORY,BRAND,year_month,total_visits,distinct_locations_approx
Miami,"Beer, Wine, and Liquor Stores",Publix Liquor Stores,2022-02,246385.0,1
Miami,"Beer, Wine, and Liquor Stores",Total Wine & More,2022-02,140794.0,1
Miami,"Beer, Wine, and Liquor Stores",Duty Free Americas,2022-02,10648.0,1
Miami,"Beer, Wine, and Liquor Stores",Crown Wine & Spirits,2022-02,2730.0,1
Miami,Beverage Manufacturing,Reddy Ice,2022-02,2497.0,1
Miami,Beverage Manufacturing,Coca-Cola UNITED,2022-02,2368.0,1
Miami,Chemical and Allied Products Merchant Wholesalers,Airgas,2022-02,3288.0,1
Miami,Drinking Places (Alcoholic Beverages),Hurricane Grill & Wings,2022-02,92058.0,1
Miami,Drinking Places (Alcoholic Beverages),Bar Louie,2022-02,33766.0,1
Miami,Drinking Places (Alcoholic Beverages),Smokey Bones,2022-02,29606.0,1
Miami,Drinking Places (Alcoholic Beverages),The Brass Tap,2022-02,29569.0,1
Miami,Drinking Places (Alcoholic Beverages),Coyote Ugly Saloon,2022-02,11446.0,1
Miami,Drinking Places (Alcoholic Beverages),Marlow's Tavern,2022-02,6760.0,1
Miami,Freight Transportation Arrangement,DHL Global Forwarding Office,2022-02,367.0,1
Miami,Freight Transportation Arrangement,Old Dominion Freight Line,2022-02,190.0,1
Miami,Gasoline Stations,Marathon,2022-02,5621579.0,1
Miami,Gasoline Stations,Chevron,2022-02,5584992.0,1
Miami,Gasoline Stations,7-Eleven Fuel,2022-02,5347399.0,1
Miami,Gasoline Stations,Sunoco,2022-02,3775120.0,1
Miami,Gasoline Stations,RaceTrac,2022-02,3001598.0,1
Miami,Gasoline Stations,Shell Oil,2022-02,2254412.0,1
Miami,Gasoline Stations,Murphy USA,2022-02,1858112.0,1
Miami,Gasoline Stations,Exxon Mobil,2022-02,1121408.0,1
Miami,Gasoline Stations,BP,2022-02,872098.0,1
Miami,Gasoline Stations,Cumberland Farms,2022-02,856772.0,1
Miami,Gasoline Stations,CITGO,2022-02,718939.0,1
Miami,Gasoline Stations,Speedway,2022-02,694799.0,1
Miami,Gasoline Stations,Tom Thumb,2022-02,626465.0,1
Miami,Gasoline Stations,GATE,2022-02,607389.0,1
Miami,Gasoline Stations,Pilot Flying J,2022-02,548393.0,1
Miami,Gasoline Stations,RaceWay,2022-02,504608.0,1
Miami,Gasoline Stations,Circle K Gas,2022-02,488604.0,1
Miami,Gasoline Stations,Love's Travel Stops and Country Stores,2022-02,425540.0,1
Miami,Gasoline Stations,Rebel Convenience Store,2022-02,366725.0,1
Miami,Gasoline Stations,Mobil,2022-02,309143.0,1
Miami,Gasoline Stations,CEFCO,2022-02,307667.0,1
Miami,Gasoline Stations,Texaco,2022-02,307007.0,1
Miami,Gasoline Stations,Costco Gasoline,2022-02,148546.0,1
Miami,Gasoline Stations,Valero Energy,2022-02,137883.0,1
Miami,Gasoline Stations,Thorntons,2022-02,129453.0,1
Miami,Grocery Stores,Publix Super Markets,2022-02,10910432.0,1
Miami,Grocery Stores,Winn Dixie,2022-02,8470688.0,1
Miami,Grocery Stores,ALDI,2022-02,5023418.0,1
Miami,Grocery Stores,Circle K,2022-02,3124760.0,1
Miami,Grocery Stores,7-Eleven,2022-02,2175894.0,1
Miami,Grocery Stores,Wawa,2022-02,1465953.0,1
Miami,Grocery Stores,Whole Foods Market,2022-02,1082785.0,1
Miami,Grocery Stores,The Fresh Market,2022-02,987755.0,1
Miami,Grocery Stores,Fresco y Más,2022-02,751565.0,1
Miami,Grocery Stores,Sprouts,2022-02,645059.0,1
Miami,Grocery Stores,Save-A-Lot,2022-02,544092.0,1
Miami,Grocery Stores,Trader Joe's,2022-02,358399.0,1
Miami,Grocery Stores,Bravo Supermarkets,2022-02,309208.0,1
Miami,Grocery Stores,Sedano's Supermarkets,2022-02,288595.0,1
Miami,Grocery Stores,Key Food,2022-02,259657.0,1
Miami,Grocery Stores,Presidente Supermarkets,2022-02,257821.0,1
Miami,Grocery Stores,Earth Fare,2022-02,253284.0,1
Miami,Grocery Stores,Swiss Farms,2022-02,236373.0,1
Miami,Grocery Stores,Gordon Food Service Store,2022-02,233727.0,1
Miami,Grocery Stores,Handy Food Stores,2022-02,231657.0,1
Miami,Grocery Stores,Farm Stores,2022-02,167983.0,1
Miami,Grocery Stores,Sun Stop,2022-02,164873.0,1
Miami,Grocery Stores,Patel Brothers,2022-02,147435.0,1
Miami,Grocery Stores,The Spice & Tea Exchange,2022-02,137247.0,1
Miami,Grocery Stores,Harveys Supermarket,2022-02,130673.0,1
Miami,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2022-02,29123.0,1
Miami,Grocery and Related Product Merchant Wholesalers,UNFI (United Natural Foods),2022-02,6215.0,1
Miami,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2022-02,4390.0,1
Miami,Interurban and Rural Bus Transportation,Greyhound,2022-02,5259.0,1
Miami,Other Amusement and Recreation Industries,Planet Fitness,2022-02,1088476.0,1
Miami,Other Amusement and Recreation Industries,Orangetheory Fitness,2022-02,538697.0,1
Miami,Other Amusement and Recreation Industries,CrossFit,2022-02,465903.0,50
Miami,Other Amusement and Recreation Industries,Anytime Fitness,2022-02,270925.0,1
Miami,Other Amusement and Recreation Industries,LA Fitness,2022-02,261002.0,1
Miami,Other Amusement and Recreation Industries,Crunch,2022-02,189615.0,1
Miami,Other Amusement and Recreation Industries,F45 Training,2022-02,129600.0,1
Miami,Other Amusement and Recreation Industries,Club Pilates,2022-02,85478.0,1
Miami,Other Amusement and Recreation Industries,Powerhouse Gym,2022-02,77622.0,1
Miami,Other Amusement and Recreation Industries,Retro Fitness,2022-02,75843.0,1
Miami,Other Amusement and Recreation Industries,My Gym Children's Fitness Centers,2022-02,65107.0,1
Miami,Other Amusement and Recreation Industries,24 Hour Fitness,2022-02,63783.0,1
Miami,Other Amusement and Recreation Industries,iLoveKickboxing,2022-02,61421.0,1
Miami,Other Amusement and Recreation Industries,Burn Boot Camp,2022-02,55373.0,1
Miami,Other Amusement and Recreation Industries,Youfit Health Clubs,2022-02,54579.0,1
Miami,Other Amusement and Recreation Industries,The Zoo Health Club,2022-02,53567.0,1
Miami,Other Amusement and Recreation Industries,Sky Zone,2022-02,51688.0,1
Miami,Other Amusement and Recreation Industries,Pure Barre,2022-02,47118.0,1
Miami,Other Amusement and Recreation Industries,MVP Athletic Clubs,2022-02,46713.0,1
Miami,Other Amusement and Recreation Industries,CycleBar,2022-02,40449.0,1
Miami,Other Amusement and Recreation Industries,Gracie Barra,2022-02,38190.0,1
Miami,Other Amusement and Recreation Industries,Topgolf,2022-02,33806.0,1
Miami,Other Amusement and Recreation Industries,Urban Air Trampoline Park,2022-02,31664.0,1
Miami,Other Amusement and Recreation Industries,TITLE Boxing Club,2022-02,26058.0,1
Miami,Other Amusement and Recreation Industries,Workout Anytime,2022-02,25850.0,1
Miami,Other Support Activities for Transportation,PakMail,2022-02,4024.0,1
Miami,Petroleum and Petroleum Products Merchant Wholesalers,Flyers Energy,2022-02,2549.0,1
Miami,RV (Recreational Vehicle) Parks and Recreational Camps,Sun Outdoors,2022-02,14607.0,1
Miami,RV (Recreational Vehicle) Parks and Recreational Camps,Thousand Trails,2022-02,13696.0,1
Miami,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2022-02,3650.0,1
Miami,Remediation and Other Waste Management Services,Hull's Environmental Services,2022-02,383.0,1
Miami,Restaurants and Other Eating Places,McDonald's,2022-02,13832365.0,1
Miami,Restaurants and Other Eating Places,Subway,2022-02,12190769.0,1
Miami,Restaurants and Other Eating Places,Dunkin',2022-02,10570402.0,1
Miami,Restaurants and Other Eating Places,Wendy's,2022-02,8200397.0,1
Miami,Restaurants and Other Eating Places,Burger King,2022-02,7851546.0,1
Miami,Restaurants and Other Eating Places,Taco Bell,2022-02,5895690.0,1
Miami,Restaurants and Other Eating Places,Domino's Pizza,2022-02,5888169.0,1
Miami,Restaurants and Other Eating Places,Starbucks,2022-02,5299373.0,1
Miami,Restaurants and Other Eating Places,Chipotle Mexican Grill,2022-02,3755204.0,1
Miami,Restaurants and Other Eating Places,KFC,2022-02,3620622.0,1
Miami,Restaurants and Other Eating Places,Papa John's,2022-02,3476737.0,1
Miami,Restaurants and Other Eating Places,Chick-fil-A,2022-02,3304020.0,1
Miami,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2022-02,2697920.0,1
Miami,Restaurants and Other Eating Places,Jersey Mike's,2022-02,2449117.0,1
Miami,Restaurants and Other Eating Places,Waffle House,2022-02,2391448.0,1
Miami,Restaurants and Other Eating Places,Panera Bread,2022-02,2283012.0,1
Miami,Restaurants and Other Eating Places,Jimmy John's,2022-02,2214586.0,1
Miami,Restaurants and Other Eating Places,Checkers Drive-In Restaurants,2022-02,2115079.0,1
Miami,Restaurants and Other Eating Places,Dairy Queen,2022-02,2096532.0,1
Miami,Restaurants and Other Eating Places,Arby's,2022-02,1937983.0,1
Miami,Restaurants and Other Eating Places,Panda Express,2022-02,1923752.0,1
Miami,Restaurants and Other Eating Places,Firehouse Subs,2022-02,1835256.0,1
Miami,Restaurants and Other Eating Places,Pizza Hut,2022-02,1816851.0,1
Miami,Restaurants and Other Eating Places,Chili's Grill & Bar,2022-02,1656050.0,1
Miami,Restaurants and Other Eating Places,Hungry Howie's Pizza & Subs,2022-02,1622382.0,1
Miami,Specialty Food Stores,Kilwins,2022-02,75688.0,1
Miami,Specialty Food Stores,Dylan's Candy Bar,2022-02,30201.0,1
Miami,Specialty Food Stores,Rocket Fizz,2022-02,27032.0,1
Miami,Specialty Food Stores,Laderach,2022-02,26505.0,1
Miami,Specialty Food Stores,Great American Cookies,2022-02,24783.0,1
Miami,Specialty Food Stores,Mrs. Fields,2022-02,18333.0,1
Miami,Specialty Food Stores,Pretzelmaker,2022-02,17989.0,1
Miami,Specialty Food Stores,Rocky Mountain Chocolate,2022-02,13746.0,1
Miami,Specialty Food Stores,Lindt,2022-02,11039.0,1
Miami,Specialty Food Stores,It'sugar,2022-02,10105.0,1
