host_city_canonical,year_month,avg_temp_c,sum_cdd_c,sum_hdd_c,avg_rh_pct,sum_precip_hundredths_mm,day_station_rows
Houston,2023-12,13.982419354838706,46.03869999999999,586.2614,71.68980645161291,29858.000000000004,124
Houston,2024-01,10.682500000000001,3.3415999999999997,954.2471999999999,72.9366693548387,102556.79999999999,124
Houston,2024-02,16.18025862068966,94.74000000000001,340.193,71.657425,26482.000000000007,116
Houston,2024-03,18.974758064516124,229.3667999999999,142.74029999999996,75.77792419354839,31702.299999999996,124
Houston,2024-04,22.141416666666665,486.5177,25.345899999999997,76.27366666666666,42399.30000000001,120
Houston,2024-05,26.140000000000004,972.3280999999998,0.0,82.19622661290319,76511.4,124
Houston,2024-06,28.463833333333337,1213.8789,0.0,77.85108833333331,55737.49999999999,120
Houston,2024-07,28.049032258064514,1212.5478,0.0,81.85009919354835,102507.3,124
Houston,2024-08,29.469919354838705,1377.6747999999998,0.0,76.0270298387097,15400.199999999999,124
Houston,2024-09,26.958250000000007,1038.4976000000001,0.0,75.90587916666667,14724.199999999997,120
Houston,2024-10,23.72758064516129,681.7591999999996,12.3555,64.17444758064514,9386.6,124
Houston,2024-11,19.87900000000001,360.2173000000001,177.05200000000005,71.52187499999998,33123.7,120
Houston,2024-12,15.372661290322577,80.84420000000001,451.3839999999999,76.85073467741937,68212.60000000002,124
Kansas City,2020-01,0.7412903225806449,0.0,2190.7484999999992,77.61642258064516,23906.3,124
Kansas City,2020-02,1.8262931034482752,0.0,1908.3497999999997,69.6790474137931,11223.300000000001,116
Kansas City,2020-03,9.628467741935482,1.6473,1066.9109999999996,68.96921693548387,42825.299999999996,124
Kansas City,2020-04,12.006416666666663,24.033399999999997,781.3662,63.49661916666666,41523.7,120
Kansas City,2020-05,16.97870967741936,143.95119999999991,315.1037,73.05102096774196,47834.3,124
Kansas City,2020-06,25.068999999999992,814.5841000000003,0.0,68.6214775,46140.9,120
Kansas City,2020-07,26.399112903225802,997.3862999999994,0.0,75.70562419354837,70095.3,124
Kansas City,2020-08,24.01596774193548,703.9469999999999,2.3081,68.3092814516129,21081.4,124
Kansas City,2020-09,19.667833333333338,273.6068,112.36079999999997,70.868255,28581.7,120
Kansas City,2020-10,12.159999999999991,83.5701,837.3407,65.43965322580647,15347.7,124
Kansas City,2020-11,9.65775,12.2547,1046.5698999999997,63.94576999999996,18126.499999999996,120
Kansas City,2020-12,2.834435483870967,0.0,1914.9053999999994,65.68263629032259,9695.800000000001,124
Kansas City,2021-01,1.563387096774193,0.0,2076.0630999999994,73.98420483870969,28494.899999999994,124
Kansas City,2021-02,-4.426160714285713,0.0,2549.7829999999994,68.86631785714283,1339.1000000000001,112
Kansas City,2021-03,10.346451612903227,6.0575,1004.2031000000003,61.46772661290323,39304.4,124
Kansas City,2021-04,12.970500000000007,53.046400000000006,698.2665000000001,61.05910749999999,43445.399999999994,120
Kansas City,2021-05,17.417338709677416,167.36269999999993,278.27469999999994,71.51902903225806,68506.29999999999,124
Kansas City,2021-06,25.026166666666672,805.9936999999996,0.8288,66.82317750000001,48401.999999999985,120
Kansas City,2021-07,25.708709677419357,915.2495,0.0,72.26899516129032,29449.0,124
Kansas City,2021-08,26.24548387096774,975.4594000000004,0.0,71.06010967741935,36108.3,124
Kansas City,2021-09,23.042916666666667,584.3575999999998,23.5199,65.21331583333334,22046.3,120
Kansas City,2021-10,16.42064516129033,134.7278,368.0632999999999,71.79075806451611,42788.3,124
Kansas City,2021-11,8.942833333333335,0.0,1120.9283000000003,59.400853333333345,10928.900000000001,120
Kansas City,2021-12,7.830645161290325,4.3315,1320.1383999999996,62.28628790322579,9184.8,124
Kansas City,2022-01,-0.5916129032258064,0.0,2346.2937000000015,59.6597048387097,4278.0,124
Kansas City,2022-02,1.0087500000000007,0.0,1929.943800000001,57.168924999999994,6408.0,112
Kansas City,2022-03,8.420645161290327,2.2798000000000003,1228.7204000000002,60.03302096774195,43312.3,124
Kansas City,2022-04,13.138250000000003,47.6624,676.3542000000003,55.35409083333334,36193.2,120
Kansas City,2022-05,19.702419354838714,368.18169999999986,204.14959999999996,70.18636532258061,64063.799999999996,124
Kansas City,2022-06,25.082416666666674,810.0894999999998,1.8824,66.27979833333335,36902.100000000006,120
